frame,ok,x,y,w,h,score,dt_ms
164,1,1080.00,2213.00,293.00,235.00,,132.599
165,1,1079.00,2214.00,293.00,235.00,,148.160
166,1,1080.00,2215.00,293.00,235.00,,143.969
167,1,1079.00,2214.00,293.00,235.00,,154.114
168,1,1080.00,2217.00,293.00,235.00,,296.800
169,1,1079.00,2216.00,293.00,235.00,,189.440
170,1,1078.00,2215.00,293.00,235.00,,232.419
171,1,1075.00,2212.00,293.00,235.00,,241.438
172,1,1076.00,2213.00,293.00,235.00,,218.852
173,1,1075.00,2212.00,293.00,235.00,,108.196
174,1,1076.00,2213.00,293.00,235.00,,105.321
175,1,1079.00,2214.00,293.00,235.00,,77.285
176,1,1086.00,2213.00,293.00,235.00,,81.227
177,0,1051.00,2192.00,293.00,235.00,,51.071
178,0,1051.00,2192.00,293.00,235.00,,40.016
179,1,1077.00,2212.00,293.00,235.00,,83.090
180,1,1070.00,2213.00,293.00,235.00,,83.770
181,1,1067.00,2212.00,293.00,235.00,,82.224
182,1,1066.00,2213.00,293.00,235.00,,70.334
183,1,1065.00,2212.00,293.00,235.00,,80.237
184,1,1066.00,2211.00,293.00,235.00,,86.312
185,1,1063.00,2212.00,293.00,235.00,,76.939
186,1,1064.00,2213.00,293.00,235.00,,77.862
187,1,1061.00,2212.00,293.00,235.00,,78.851
188,1,1062.00,2213.00,293.00,235.00,,75.438
189,1,1059.00,2212.00,293.00,235.00,,72.653
190,1,1058.00,2211.00,293.00,235.00,,73.785
191,1,1057.00,2210.00,293.00,235.00,,71.883
192,1,1058.00,2209.00,293.00,235.00,,72.035
193,0,1051.00,2192.00,293.00,235.00,,34.600
194,1,1055.00,2210.00,293.00,235.00,,72.911
195,1,1054.00,2215.00,293.00,235.00,,72.761
196,1,1053.00,2214.00,293.00,235.00,,76.938
197,1,1052.00,2213.00,293.00,235.00,,67.473
198,1,1051.00,2210.00,293.00,235.00,,69.200
199,1,1052.00,2211.00,293.00,235.00,,70.775
200,1,1053.00,2210.00,293.00,235.00,,69.852
201,1,1050.00,2211.00,293.00,235.00,,70.528
202,1,1049.00,2212.00,293.00,235.00,,70.400
203,1,1048.00,2215.00,293.00,235.00,,68.687
204,1,1047.00,2212.00,293.00,235.00,,76.583
205,1,1046.00,2211.00,293.00,235.00,,79.739
206,1,1045.00,2210.00,293.00,235.00,,70.829
207,1,1046.00,2213.00,293.00,235.00,,69.365
208,1,1043.00,2212.00,293.00,235.00,,73.537
209,1,1042.00,2213.00,293.00,235.00,,76.048
210,1,1041.00,2216.00,293.00,235.00,,73.798
211,1,1040.00,2215.00,293.00,235.00,,71.810
212,1,1039.00,2212.00,293.00,235.00,,71.051
213,1,1040.00,2215.00,293.00,235.00,,82.010
214,1,1037.00,2214.00,293.00,235.00,,77.579
215,1,1032.00,2213.00,293.00,235.00,,59.647
216,1,1031.00,2214.00,293.00,235.00,,69.569
217,1,1032.00,2213.00,293.00,235.00,,78.675
218,1,1029.00,2212.00,293.00,235.00,,71.678
219,1,1030.00,2211.00,293.00,235.00,,77.435
220,1,1031.00,2210.00,293.00,235.00,,70.605
221,1,1030.00,2211.00,293.00,235.00,,67.527
222,0,1051.00,2192.00,293.00,235.00,,38.309
223,1,1027.00,2210.00,293.00,235.00,,71.885
224,1,1026.00,2211.00,293.00,235.00,,76.718
225,1,1025.00,2210.00,293.00,235.00,,74.572
226,1,1026.00,2209.00,293.00,235.00,,73.771
227,1,1025.00,2208.00,293.00,235.00,,69.503
228,1,1022.00,2211.00,293.00,235.00,,68.757
229,1,1021.00,2212.00,293.00,235.00,,69.883
230,1,1022.00,2215.00,293.00,235.00,,72.892
231,1,1021.00,2210.00,293.00,235.00,,72.363
232,1,1020.00,2211.00,293.00,235.00,,67.829
233,1,1017.00,2210.00,293.00,235.00,,72.108
234,1,1018.00,2211.00,293.00,235.00,,75.177
235,1,1019.00,2210.00,293.00,235.00,,72.614
236,0,1051.00,2192.00,293.00,235.00,,34.992
237,0,1051.00,2192.00,293.00,235.00,,41.052
238,0,1051.00,2192.00,293.00,235.00,,37.930
239,0,1051.00,2192.00,293.00,235.00,,38.691
240,0,1051.00,2192.00,293.00,235.00,,35.486
241,1,1028.00,2209.00,293.00,235.00,,73.079
242,1,1013.00,2212.00,293.00,235.00,,68.793
243,1,1012.00,2215.00,293.00,235.00,,88.742
244,1,1009.00,2214.00,293.00,235.00,,83.220
245,1,1010.00,2215.00,293.00,235.00,,72.359
246,1,1009.00,2214.00,293.00,235.00,,70.188
247,1,1008.00,2215.00,293.00,235.00,,74.480
248,1,1007.00,2212.00,293.00,235.00,,69.430
249,1,1008.00,2213.00,293.00,235.00,,73.908
250,1,1007.00,2214.00,293.00,235.00,,71.471
251,1,1006.00,2215.00,293.00,235.00,,67.942
252,1,1005.00,2214.00,293.00,235.00,,98.853
253,1,1006.00,2215.00,293.00,235.00,,77.460
254,0,1051.00,2192.00,293.00,235.00,,47.095
255,1,1007.00,2210.00,293.00,235.00,,79.468
256,1,1004.00,2213.00,293.00,235.00,,76.789
257,1,1003.00,2212.00,293.00,235.00,,75.452
258,1,1004.00,2213.00,293.00,235.00,,62.654
259,1,1003.00,2214.00,293.00,235.00,,76.375
260,1,1004.00,2217.00,293.00,235.00,,76.422
261,1,1003.00,2214.00,293.00,235.00,,72.629
262,1,1002.00,2215.00,293.00,235.00,,74.319
