frame,ok,x,y,w,h,score,dt_ms
337,1,1020.00,2232.00,260.00,209.00,,225.363
338,1,1020.00,2232.00,260.00,209.00,,194.638
339,1,1021.00,2232.00,260.00,209.00,,260.142
340,1,1021.00,2232.00,260.00,209.00,,685.319
341,1,1021.00,2230.00,260.00,209.00,,436.054
342,1,1021.00,2230.00,260.00,209.00,,227.723
343,1,1021.00,2229.00,260.00,209.00,,299.145
344,1,1022.00,2230.00,260.00,209.00,,308.560
345,1,1018.00,2238.00,260.00,209.00,,343.491
346,1,1024.00,2230.00,255.00,205.00,,350.543
347,1,1021.00,2228.00,260.00,209.00,,348.874
348,1,1021.00,2226.00,260.00,209.00,,328.111
349,1,1021.00,2225.00,260.00,209.00,,346.296
350,1,1022.00,2224.00,260.00,209.00,,292.582
351,1,1022.00,2224.00,260.00,209.00,,278.338
352,1,1022.00,2224.00,260.00,209.00,,283.382
353,1,1022.00,2225.00,260.00,209.00,,270.959
354,1,1021.00,2226.00,260.00,209.00,,274.240
355,1,1020.00,2224.00,260.00,209.00,,274.697
356,1,1021.00,2223.00,260.00,209.00,,291.112
357,1,1021.00,2221.00,260.00,209.00,,289.545
358,1,1025.00,2222.00,255.00,205.00,,284.507
359,1,1026.00,2223.00,255.00,205.00,,359.307
360,1,1018.00,2222.00,260.00,209.00,,317.720
361,1,1015.00,2223.00,265.00,213.00,,449.418
362,1,1022.00,2225.00,260.00,209.00,,313.138
363,1,1022.00,2223.00,260.00,209.00,,378.776
364,1,1024.00,2223.00,260.00,209.00,,272.600
365,1,1023.00,2224.00,260.00,209.00,,273.450
366,1,1022.00,2224.00,260.00,209.00,,273.333
367,1,1023.00,2224.00,260.00,209.00,,288.981
368,1,1023.00,2224.00,260.00,209.00,,261.590
369,1,1022.00,2225.00,260.00,209.00,,271.704
370,1,1022.00,2224.00,260.00,209.00,,272.822
371,1,1022.00,2224.00,260.00,209.00,,398.896
372,1,1021.00,2223.00,260.00,209.00,,317.360
373,1,1023.00,2223.00,260.00,209.00,,377.354
374,1,1023.00,2223.00,260.00,209.00,,293.319
375,1,1023.00,2223.00,260.00,209.00,,263.223
376,1,1024.00,2225.00,260.00,209.00,,262.735
377,1,1030.00,2232.00,250.00,201.00,,262.943
378,1,1025.00,2225.00,255.00,205.00,,262.563
379,1,1023.00,2223.00,260.00,209.00,,270.483
380,1,1023.00,2223.00,260.00,209.00,,289.389
381,1,1024.00,2222.00,260.00,209.00,,256.788
382,1,1024.00,2222.00,260.00,209.00,,267.501
383,1,1024.00,2223.00,260.00,209.00,,358.985
384,1,1025.00,2224.00,260.00,209.00,,268.917
385,1,1025.00,2226.00,260.00,209.00,,272.227
