frame,ok,x,y,w,h,score,dt_ms
191,1,1094.00,615.00,100.00,72.00,,1.954
192,1,1093.00,615.00,100.00,72.00,,2.063
193,1,1093.00,615.00,100.00,72.00,,1.996
194,1,1093.00,616.00,100.00,72.00,,2.181
195,1,1093.00,616.00,100.00,72.00,,2.067
196,1,1094.00,616.00,100.00,72.00,,2.188
197,1,1095.00,617.00,100.00,72.00,,2.114
198,1,1096.00,617.00,100.00,72.00,,2.227
199,1,1098.00,616.00,100.00,72.00,,2.168
200,1,1098.00,616.00,100.00,72.00,,2.173
201,1,1098.00,616.00,100.00,72.00,,2.161
202,1,1097.00,617.00,100.00,72.00,,2.221
203,0,1094.00,618.00,100.00,66.00,,1.699
204,1,1098.00,619.00,100.00,72.00,,2.298
205,1,1098.00,619.00,100.00,72.00,,2.341
206,1,1099.00,619.00,100.00,72.00,,2.274
207,1,1099.00,619.00,100.00,72.00,,2.305
208,1,1099.00,620.00,100.00,72.00,,2.448
209,1,1099.00,621.00,100.00,72.00,,2.227
210,1,1099.00,621.00,100.00,72.00,,1.992
211,1,1100.00,621.00,100.00,72.00,,2.344
212,1,1101.00,622.00,100.00,72.00,,2.084
213,1,1101.00,621.00,100.00,72.00,,2.317
214,1,1101.00,621.00,100.00,72.00,,2.274
215,1,1101.00,621.00,100.00,72.00,,1.806
216,1,1102.00,621.00,100.00,72.00,,1.573
217,1,1102.00,620.00,100.00,72.00,,2.432
218,1,1102.00,619.00,100.00,72.00,,2.322
219,1,1103.00,618.00,100.00,72.00,,2.145
220,1,1103.00,618.00,100.00,72.00,,1.761
221,1,1104.00,617.00,100.00,72.00,,1.914
222,1,1106.00,617.00,100.00,72.00,,1.686
223,1,1106.00,617.00,100.00,72.00,,2.026
224,1,1106.00,618.00,100.00,72.00,,2.196
225,1,1106.00,618.00,100.00,72.00,,2.012
226,1,1106.00,618.00,100.00,72.00,,1.844
227,1,1106.00,618.00,100.00,72.00,,2.827
228,1,1107.00,618.00,100.00,72.00,,2.205
229,1,1107.00,618.00,100.00,72.00,,2.185
230,1,1107.00,618.00,100.00,72.00,,1.548
231,1,1108.00,619.00,100.00,72.00,,1.820
232,1,1108.00,619.00,100.00,72.00,,2.401
233,1,1107.00,620.00,100.00,72.00,,2.174
234,1,1106.00,620.00,100.00,72.00,,2.100
235,1,1106.00,620.00,100.00,72.00,,2.191
236,1,1107.00,620.00,100.00,72.00,,2.229
237,1,1107.00,620.00,100.00,72.00,,1.673
238,1,1109.00,620.00,100.00,72.00,,2.347
239,1,1111.00,619.00,100.00,72.00,,2.164
240,1,1111.00,619.00,100.00,72.00,,1.876
